HEIGHT,WEIGHT,COUNTRY,LAST ATTENDED,BIRTHDATE,DRAFT,EXPERIENCE,DRAFT,BIRTHDATE,COUNTRY,LAST ATTENDED,EXPERIENCE,name,id
"6'5"" (1.96m)",220lb (100kg),USA,Penn State,"December 30, 1933",1955 R2 Pick 13,1 Year,1955 R2 Pick 13,"December 30, 1933",USA,Penn State,1 Year,Jesse Arnelle,76062
"6'2"" (1.88m)",175lb (79kg),USA,Texas,"December 19, 1938",1960 R2 Pick 9,3 Years,1960 R2 Pick 9,"December 19, 1938",USA,Texas,3 Years,Jay Arnette,76063
"6'5"" (1.96m)",205lb (93kg),USA,Notre Dame,"November 3, 1947",1969 R8 Pick 103,1 Year,1969 R8 Pick 103,"November 3, 1947",USA,Notre Dame,1 Year,Bob Arnzen,76064
"6'2"" (1.88m)",200lb (91kg),Puerto Rico,Florida International,"July 30, 1979",Undrafted,10 Years,Undrafted,"July 30, 1979",Puerto Rico,Florida International,10 Years,Carlos Arroyo,2306
"6'9"" (2.06m)",235lb (107kg),USA,Kansas,"March 25, 1988",2008 R1 Pick 27,10 Years,2008 R1 Pick 27,"March 25, 1988",USA,Kansas,10 Years,Darrell Arthur,201589
"6'4"" (1.93m)",185lb (84kg),USA,Tulane,"August 15, 1947",1969 R6 Pick 73,1 Year,1969 R6 Pick 73,"August 15, 1947",USA,Tulane,1 Year,John Arthurs,76065
"6'7"" (2.01m)",213lb (97kg),USA,Pittsburgh,"January 12, 1993",Undrafted,2 Years,Undrafted,"January 12, 1993",USA,Pittsburgh,2 Years,Jamel Artis,1628503
"7'0"" (2.13m)",255lb (116kg),Turkey,Fenerbahce,"July 4, 1986",2008 R2 Pick 36,9 Years,2008 R2 Pick 36,"July 4, 1986",Turkey,Fenerbahce,9 Years,Omer Asik,201600
"6'6"" (1.98m)",210lb (95kg),USA,Memphis,"February 28, 1966",1987 R2 Pick 39,9 Years,1987 R2 Pick 39,"February 28, 1966",USA,Memphis,9 Years,Vincent Askew,355
"6'8"" (2.03m)",215lb (98kg),USA,Alabama,"December 15, 1967",Undrafted,9 Years,Undrafted,"December 15, 1967",USA,Alabama,9 Years,Keith Askins,173
"6'2"" (1.88m)",185lb (84kg),USA,Alliance,"February 15, 1928",Undrafted,1 Year,Undrafted,"February 15, 1928",USA,Alliance,1 Year,Don Asmonga,76068
"6'2"" (1.88m)",190lb (86kg),USA,Indiana State,"September 21, 1931",1953,2 Years,1953,"September 21, 1931",USA,Indiana State,2 Years,Richard Atha,76069
"5'11"" (1.8m)",185lb (84kg),USA,South Florida,"August 14, 1974",Undrafted,12 Years,Undrafted,"August 14, 1974",USA,South Florida,12 Years,Chucky Atkins,1088
"6'1"" (1.85m)",175lb (79kg),USA,North Carolina A&T,"November 7, 1936",1960 R5 Pick 39,11 Years,1960 R5 Pick 39,"November 7, 1936",USA,North Carolina A&T,11 Years,Alvin Attles,76070
"5'10"" (1.78m)",137lb (62kg),USA,Michigan State,"May 8, 1916",Undrafted,1 Year,Undrafted,"May 8, 1916",USA,Michigan State,1 Year,Chet Aubuchon,76071
"5'11"" (1.8m)",183lb (83kg),USA,Texas,"November 10, 1987",2008 R1 Pick 9,15 Years,2008 R1 Pick 9,"November 10, 1987",USA,Texas,15 Years,D.J. Augustin,201571
"6'10"" (2.08m)",288lb (131kg),USA,Arizona State,"August 18, 1969",1991 R2 Pick 48,9 Years,1991 R2 Pick 48,"August 18, 1969",USA,Arizona State,9 Years,Ike Austin,1134
"6'0"" (1.83m)",170lb (77kg),USA,Boston College,"August 31, 1944",1966 R4 Pick 38,1 Year,1966 R4 Pick 38,"August 31, 1944",USA,Boston College,1 Year,John Austin,76073
"6'9"" (2.06m)",240lb (109kg),Israel,Maccabi Tel Aviv,23 years,"January 3, 2001",2020 R1 Pick 9,4 Years,2020 R1 Pick 9,"January 3, 2001",Israel,Maccabi Tel Aviv,4 Years,Deni Avdija,1630166
"6'2"" (1.88m)",170lb (77kg),USA,Pepperdine,"July 22, 1952",1973 R4 Pick 55,2 Years,1973 R4 Pick 55,"July 22, 1952",USA,Pepperdine,2 Years,William Averitt,76076
"6'10"" (2.08m)",235lb (107kg),USA,Santa Clara,"February 22, 1948",1970 R3 Pick 46,12 Years,1970 R3 Pick 46,"February 22, 1948",USA,Santa Clara,12 Years,Dennis Awtrey,76078
"6'4"" (1.93m)",180lb (82kg),France,Gonzaga,"March 5, 2000",Undrafted,2 Years,Undrafted,"March 5, 2000",France,Gonzaga,2 Years,Joel Ayayi,1630555
--,--,Mexico,Baloncesto Fuenlabrada,"April 1, 1985",Undrafted,3 Years,Undrafted,"April 1, 1985",Mexico,Baloncesto Fuenlabrada,3 Years,Gustavo Ayon,202970
"7'0"" (2.13m)",252lb (114kg),Bahamas,Arizona,26 years,"July 23, 1998",2018 R1 Pick 1,6 Years,2018 R1 Pick 1,"July 23, 1998",Bahamas,Arizona,6 Years,Deandre Ayton,1629028
"6'5"" (1.96m)",215lb (98kg),United Kingdom,Kentucky,"December 16, 1983",Undrafted,5 Years,Undrafted,"December 16, 1983",United Kingdom,Kentucky,5 Years,Kelenna Azubuike,101235
"6'11"" (2.11m)",270lb (122kg),Nigeria,Kansas,"September 17, 1999",2020 R1 Pick 27,5 Years,2020 R1 Pick 27,"September 17, 1999",Nigeria,Kansas,5 Years,Udoka Azubuike,1628962
"6'5"" (1.96m)",225lb (102kg),USA,Iowa State,"February 14, 1990",Undrafted,3 Years,Undrafted,"February 14, 1990",USA,Iowa State,3 Years,Chris Babb,203569
"6'9"" (2.06m)",225lb (102kg),USA,Nevada,"June 20, 1989",2010 R1 Pick 16,9 Years,2010 R1 Pick 16,"June 20, 1989",USA,Nevada,9 Years,Luke Babbitt,202337
"6'2"" (1.88m)",180lb (82kg),USA,Fordham,"July 10, 1924",1948,1 Year,1948,"July 10, 1924",USA,Fordham,1 Year,Johnny Bach,76080
"6'6"" (1.98m)",221lb (100kg),USA,Florida State,"August 30, 1995",2017 R2 Pick 40,5 Years,2017 R2 Pick 40,"August 30, 1995",USA,Florida State,5 Years,Dwayne Bacon,1628407
--,--,USA,North Carolina,24 years,"March 6, 2000",Undrafted,Rookie,Undrafted,"March 6, 2000",USA,North Carolina,Rookie,Armando Bacot,1630654
"7'0"" (2.13m)",240lb (109kg),Senegal,FC Barcelona,"October 13, 2002",Undrafted,2 Years,Undrafted,"October 13, 2002",Senegal,FC Barcelona,2 Years,Ibou Badji,1630641
"6'4"" (1.93m)",205lb (93kg),USA,Eastern Kentucky,"December 9, 1927",1952 R1 Pick 2,5 Years,1952 R1 Pick 2,"December 9, 1927",USA,Eastern Kentucky,5 Years,Jim Baechtold,76081
"6'0"" (1.83m)",185lb (84kg),USA,Boston College,"April 23, 1960",1982 R1 Pick 12,11 Years,1982 R1 Pick 12,"April 23, 1960",USA,Boston College,11 Years,John Bagley,76082
"6'10"" (2.08m)",235lb (107kg),USA,Duke,25 years,"March 14, 1999",2018 R1 Pick 2,6 Years,2018 R1 Pick 2,"March 14, 1999",USA,Duke,6 Years,Marvin Bagley III,1628963
"6'3"" (1.91m)",185lb (84kg),USA,UCLA,20 years,"February 17, 2004",2023 R2 Pick 41,2 Years,2023 R2 Pick 41,"February 17, 2004",USA,UCLA,2 Years,Amari Bailey,1641735
"7'0"" (2.13m)",210lb (95kg),USA,Tuskegee,"April 23, 1958",1980 R3 Pick 66,1 Year,1980 R3 Pick 66,"April 23, 1958",USA,Tuskegee,1 Year,Carl Bailey,76084
"6'5"" (1.96m)",185lb (84kg),USA,Texas-El Paso,"February 18, 1951",1974 R2 Pick 23,5 Years,1974 R2 Pick 23,"February 18, 1951",USA,Texas-El Paso,5 Years,Gus Bailey,76083
"6'9"" (2.06m)",220lb (100kg),USA,Rutgers,"May 21, 1957",1979 R1 Pick 6,9 Years,1979 R1 Pick 6,"May 21, 1957",USA,Rutgers,9 Years,James Bailey,76085
"6'11"" (2.11m)",247lb (112kg),USA,North Carolina State,"April 7, 1961",1983 R1 Pick 7,12 Years,1983 R1 Pick 7,"April 7, 1961",USA,North Carolina State,12 Years,Thurl Bailey,1847
"6'6"" (1.98m)",213lb (97kg),USA,UCLA,"November 19, 1975",1998 R2 Pick 45,3 Years,1998 R2 Pick 45,"November 19, 1975",USA,UCLA,3 Years,Toby Bailey,1753
"6'9"" (2.06m)",250lb (113kg),Australia,New Mexico,"December 7, 1990",2014 R2 Pick 49,3 Years,2014 R2 Pick 49,"December 7, 1990",Australia,New Mexico,3 Years,Cameron Bairstow,203946
"6'1"" (1.85m)",175lb (79kg),USA,Ohio State,"November 11, 1969",Undrafted,1 Year,Undrafted,"November 11, 1969",USA,Ohio State,1 Year,Mark Baker,1858
"6'2"" (1.88m)",200lb (91kg),USA,Oklahoma State,"July 28, 1979",Undrafted,2 Years,Undrafted,"July 28, 1979",USA,Oklahoma State,2 Years,Maurice Baker,2486
"6'0"" (1.83m)",180lb (82kg),Canada,Victoria,"February 17, 1923",Undrafted,1 Year,Undrafted,"February 17, 1923",Canada,Victoria,1 Year,Norm Baker,76089
"6'4"" (1.93m)",220lb (100kg),USA,Wichita State,"March 30, 1993",Undrafted,3 Years,Undrafted,"March 30, 1993",USA,Wichita State,3 Years,Ron Baker,1627758
"6'11"" (2.11m)",240lb (109kg),USA,Hartford,"November 23, 1971",1993 R1 Pick 8,13 Years,1993 R1 Pick 8,"November 23, 1971",USA,Hartford,13 Years,Vin Baker,452
"6'4"" (1.93m)",200lb (91kg),USA,Vanderbilt,"March 29, 1996",2016 R1 Pick 17,3 Years,2016 R1 Pick 17,"March 29, 1996",USA,Vanderbilt,3 Years,Wade Baldwin IV,1627735
"6'9"" (2.06m)",220lb (100kg),USA,Wisconsin-Milwaukee,22 years,"November 18, 2002",2022 R1 Pick 28,2 Years,2022 R1 Pick 28,"November 18, 2002",USA,Wisconsin-Milwaukee,2 Years,Patrick Baldwin Jr.,1631116
"6'8"" (2.03m)",225lb (102kg),USA,South Carolina,"July 14, 1984",2006 R1 Pick 20,7 Years,2006 R1 Pick 20,"July 14, 1984",USA,South Carolina,7 Years,Renaldo Balkman,200764
"6'8"" (2.03m)",210lb (95kg),USA,North Carolina-Charlotte,"April 16, 1968",Undrafted,1 Year,Undrafted,"April 16, 1968",USA,North Carolina-Charlotte,1 Year,Cedric Ball,76090
"6'7"" (2.01m)",180lb (82kg),USA,Illawarra,23 years,"August 22, 2001",2020 R1 Pick 3,4 Years,2020 R1 Pick 3,"August 22, 2001",USA,Illawarra,4 Years,LaMelo Ball,1630163
"6'6"" (1.98m)",190lb (86kg),USA,UCLA,27 years,"October 27, 1997",2017 R1 Pick 2,5 Years,2017 R1 Pick 2,"October 27, 1997",USA,UCLA,5 Years,Lonzo Ball,1628366
"6'7"" (2.01m)",215lb (98kg),USA,Oregon,"January 29, 1955",1977 R1 Pick 4,11 Years,1977 R1 Pick 4,"January 29, 1955",USA,Oregon,11 Years,Greg Ballard,76091
"6'4"" (1.93m)",195lb (88kg),USA,Penn State,"June 21, 1921",Undrafted,1 Year,Undrafted,"June 21, 1921",USA,Penn State,1 Year,Herschel Baltimore,76092
"7'0"" (2.13m)",231lb (105kg),USA,Texas,26 years,"May 12, 1998",2018 R1 Pick 6,6 Years,2018 R1 Pick 6,"May 12, 1998",USA,Texas,6 Years,Mo Bamba,1628964
"6'10"" (2.08m)",250lb (113kg),USA,Duke,22 years,"November 12, 2002",2022 R1 Pick 1,2 Years,2022 R1 Pick 1,"November 12, 2002",USA,Duke,2 Years,Paolo Banchero,1631094
"6'5"" (1.96m)",215lb (98kg),USA,TCU,26 years,"June 25, 1998",2020 R1 Pick 30,4 Years,2020 R1 Pick 30,"June 25, 1998",USA,TCU,4 Years,Desmond Bane,1630217
"6'7"" (2.01m)",215lb (98kg),USA,Duke,"May 15, 1959",1981 R2 Pick 28,6 Years,1981 R2 Pick 28,"May 15, 1959",USA,Duke,6 Years,Gene Banks,76093
"6'2"" (1.88m)",205lb (93kg),USA,UNLV,"November 19, 1981",2003 R1 Pick 13,9 Years,2003 R1 Pick 13,"November 19, 1981",USA,UNLV,9 Years,Marcus Banks,2556
"6'9"" (2.06m)",235lb (107kg),USA,St. Augustine's,"April 1, 1960",1984 R7 Pick 156,5 Years,1984 R7 Pick 156,"April 1, 1960",USA,St. Augustine's,5 Years,Ken Bannister,76094
"6'9"" (2.06m)",200lb (91kg),USA,St. Joseph's (PA),"December 3, 1951",1973 R1 Pick 8,9 Years,1973 R1 Pick 8,"December 3, 1951",USA,St. Joseph's (PA),9 Years,Mike Bantom,76095
"6'8"" (2.03m)",203lb (92kg),Canada,Nebraska,25 years,"November 7, 1999",2021 R2 Pick 46,3 Years,2021 R2 Pick 46,"November 7, 1999",Canada,Nebraska,3 Years,Dalano Banton,1630625
"6'1"" (1.85m)",173lb (78kg),USA,North Carolina State,"July 25, 1994",2016,1 Year,2016,"July 25, 1994",USA,North Carolina State,1 Year,Cat Barber,1627760
"6'3"" (1.91m)",194lb (88kg),Brazil,Bauru,"November 28, 1982",2003 R1 Pick 28,15 Years,2003 R1 Pick 28,"November 28, 1982",Brazil,Bauru,15 Years,Leandro Barbosa,2571
"6'5"" (1.96m)",190lb (86kg),USA,Illinois,"April 5, 1968",1990 R2 Pick 41,3 Years,1990 R2 Pick 41,"April 5, 1968",USA,Illinois,3 Years,Stephen Bardo,76097
"5'10"" (1.78m)",180lb (82kg),Puerto Rico,Northeastern,"June 26, 1984",Undrafted,15 Years,Undrafted,"June 26, 1984",Puerto Rico,Northeastern,15 Years,J.J. Barea,200826
"7'0"" (2.13m)",245lb (111kg),Italy,Benetton Treviso,"October 26, 1985",2006 R1 Pick 1,10 Years,2006 R1 Pick 1,"October 26, 1985",Italy,Benetton Treviso,10 Years,Andrea Bargnani,200745
"6'2"" (1.88m)",185lb (84kg),USA,Kentucky,"January 15, 1921",1949,3 Years,1949,"January 15, 1921",USA,Kentucky,3 Years,Cliff Barker,76098
"6'11"" (2.11m)",225lb (102kg),USA,Hawaii,"March 11, 1955",1976 R4 Pick 53,2 Years,1976 R4 Pick 53,"March 11, 1955",USA,Hawaii,2 Years,Tom Barker,76099
"6'6"" (1.98m)",252lb (114kg),USA,Auburn,"February 20, 1963",1984 R1 Pick 5,16 Years,1984 R1 Pick 5,"February 20, 1963",USA,Auburn,16 Years,Charles Barkley,787
"6'1"" (1.85m)",185lb (84kg),USA,St. John's (NY),"February 21, 1978",2000 R1 Pick 28,3 Years,2000 R1 Pick 28,"February 21, 1978",USA,St. John's (NY),3 Years,Erick Barkley,2057
"6'6"" (1.98m)",200lb (91kg),USA,UCLA,"March 31, 1923",Undrafted,4 Years,Undrafted,"March 31, 1923",USA,UCLA,4 Years,Don Barksdale,76102
"6'8"" (2.03m)",215lb (98kg),USA,Overtime Elite,21 years,"May 26, 2003",Undrafted,2 Years,Undrafted,"May 26, 2003",USA,Overtime Elite,2 Years,Dominick Barlow,1631230
"6'8"" (2.03m)",225lb (102kg),USA,North Carolina,32 years,"May 30, 1992",2012 R1 Pick 7,12 Years,2012 R1 Pick 7,"May 30, 1992",USA,North Carolina,12 Years,Harrison Barnes,203084
"6'3"" (1.91m)",205lb (93kg),USA,Northeastern,"July 25, 1945",1968 R4 Pick 37,1 Year,1968 R4 Pick 37,"July 25, 1945",USA,Northeastern,1 Year,Harry Barnes,76103
"6'8"" (2.03m)",210lb (95kg),USA,Texas-El Paso,"April 13, 1941",1964 R1 Pick 1,7 Years,1964 R1 Pick 1,"April 13, 1941",USA,Texas-El Paso,7 Years,Jim Barnes,76105
"6'9"" (2.06m)",210lb (95kg),USA,Providence,"July 27, 1952",1974 R1 Pick 2,4 Years,1974 R1 Pick 2,"July 27, 1952",USA,Providence,4 Years,Marvin Barnes,76104
"6'7"" (2.01m)",226lb (103kg),USA,UCLA,"March 9, 1980",2002 R2 Pick 45,15 Years,2002 R2 Pick 45,"March 9, 1980",USA,UCLA,15 Years,Matt Barnes,2440
"6'7"" (2.01m)",237lb (108kg),USA,Florida State,23 years,"August 1, 2001",2021 R1 Pick 4,3 Years,2021 R1 Pick 4,"August 1, 2001",USA,Florida State,3 Years,Scottie Barnes,1630567
"6'4"" (1.93m)",190lb (86kg),USA,Tennessee State,"October 2, 1936",1959 R1 Pick 4,14 Years,1959 R1 Pick 4,"October 2, 1936",USA,Tennessee State,14 Years,Dick Barnett,76107
"6'4"" (1.93m)",170lb (77kg),USA,Oregon,"July 7, 1944",1966 R1 Pick 8,11 Years,1966 R1 Pick 8,"July 7, 1944",USA,Oregon,11 Years,Jim Barnett,76106
"6'1"" (1.85m)",180lb (82kg),USA,Tennessee State,"March 20, 1938",1959 R11 Pick 77,7 Years,1959 R11 Pick 77,"March 20, 1938",USA,Tennessee State,7 Years,John Barnhill,76108
"6'4"" (1.93m)",205lb (93kg),USA,Washington State,"July 15, 1953",1976 R8 Pick 134,1 Year,1976 R8 Pick 134,"July 15, 1953",USA,Washington State,1 Year,Norton Barnhill,76109
"6'4"" (1.93m)",190lb (86kg),USA,Notre Dame,"May 11, 1924",1949,5 Years,1949,"May 11, 1924",USA,Notre Dame,5 Years,Leo Barnhorst,76110
"6'3"" (1.91m)",205lb (93kg),USA,Penn State,"August 18, 1918",Undrafted,1 Year,Undrafted,"August 18, 1918",USA,Penn State,1 Year,John Barr,76111
"6'3"" (1.91m)",180lb (82kg),USA,Duquesne,"October 19, 1950",1972 R13 Pick 180,1 Year,1972 R13 Pick 180,"October 19, 1950",USA,Duquesne,1 Year,Mike Barr,76112
"6'4"" (1.93m)",195lb (88kg),USA,Duquesne,"June 19, 1944",Undrafted,1 Year,Undrafted,"June 19, 1944",USA,Duquesne,1 Year,Thomas Barr,76113
"5'10"" (1.78m)",173lb (78kg),USA,Seton Hall,"February 21, 1982",Undrafted,5 Years,Undrafted,"February 21, 1982",USA,Seton Hall,5 Years,Andre Barrett,2857
--,--,USA,Kansas State,"August 27, 1929",1951 R1 Pick 7,2 Years,1951 R1 Pick 7,"August 27, 1929",USA,Kansas State,2 Years,Ernie Barrett,76114
"6'6"" (1.98m)",214lb (97kg),Canada,Duke,24 years,"June 14, 2000",2019 R1 Pick 3,5 Years,2019 R1 Pick 3,"June 14, 2000",Canada,Duke,5 Years,RJ Barrett,1629628
"7'0"" (2.13m)",250lb (113kg),USA,Memphis,"August 14, 1981",Undrafted,9 Years,Undrafted,"August 14, 1981",USA,Memphis,9 Years,Earl Barron,2853
"5'11"" (1.8m)",165lb (75kg),USA,Boston College,"April 13, 1967",1989 R1 Pick 16,15 Years,1989 R1 Pick 16,"April 13, 1967",USA,Boston College,15 Years,Dana Barros,344
"6'7"" (2.01m)",210lb (95kg),USA,Oregon State,"December 31, 1971",1995 R1 Pick 15,15 Years,1995 R1 Pick 15,"December 31, 1971",USA,Oregon State,15 Years,Brent Barry,699
"6'5"" (1.96m)",191lb (87kg),USA,Georgia Tech,"February 17, 1973",1996 R2 Pick 57,3 Years,1996 R2 Pick 57,"February 17, 1973",USA,Georgia Tech,3 Years,Drew Barry,1003
"6'5"" (1.96m)",210lb (95kg),USA,Georgia Tech,"July 25, 1969",1992 R1 Pick 21,14 Years,1992 R1 Pick 21,"July 25, 1969",USA,Georgia Tech,14 Years,Jon Barry,468
"6'7"" (2.01m)",205lb (93kg),USA,Miami,"March 28, 1944",1965 R1 Pick 2,10 Years,1965 R1 Pick 2,"March 28, 1944",USA,Miami,10 Years,Rick Barry,600013
"6'6"" (1.98m)",195lb (88kg),USA,North Carolina State,"October 8, 1925",Undrafted,2 Years,Undrafted,"October 8, 1925",USA,North Carolina State,2 Years,Ed Bartels,76117
"7'0"" (2.13m)",230lb (104kg),USA,Oregon State,"September 29, 1948",1970 R6 Pick 87,1 Year,1970 R6 Pick 87,"September 29, 1948",USA,Oregon State,1 Year,Vic Bartolome,76118
"6'5"" (1.96m)",181lb (82kg),USA,Memphis,"January 6, 1991",2012 R2 Pick 40,12 Years,2012 R2 Pick 40,"January 6, 1991",USA,Memphis,12 Years,Will Barton,203115
"6'5"" (1.96m)",215lb (98kg),USA,North Carolina-Charlotte,"February 15, 1983",Undrafted,2 Years,Undrafted,"February 15, 1983",USA,North Carolina-Charlotte,2 Years,Eddie Basden,101188
"6'7"" (2.01m)",190lb (86kg),USA,Temple,"November 10, 1951",Undrafted,1 Year,Undrafted,"November 10, 1951",USA,Temple,1 Year,Jerry Baskerville,76119
"6'8"" (2.03m)",250lb (113kg),USA,Louisiana State,"April 30, 1985",2005 R2 Pick 33,13 Years,2005 R2 Pick 33,"April 30, 1985",USA,Louisiana State,13 Years,Brandon Bass,101138
"6'8"" (2.03m)",200lb (91kg),USA,Detroit Mercy,"August 29, 1995",Undrafted,2 Years,Undrafted,"August 29, 1995",USA,Detroit Mercy,2 Years,Paris Bass,1628238
"6'8"" (2.03m)",225lb (102kg),USA,Georgia,"April 1, 1951",1973 R7 Pick 106,4 Years,1973 R7 Pick 106,"April 1, 1951",USA,Georgia,4 Years,Tim Bassett,76120
"6'10"" (2.08m)",230lb (104kg),Nigeria,Western Kentucky,24 years,"October 28, 2000",2021 R2 Pick 53,3 Years,2021 R2 Pick 53,"October 28, 2000",Nigeria,Western Kentucky,3 Years,Charles Bassey,1629646
"6'10"" (2.08m)",230lb (104kg),USA,Michigan,"May 29, 1976",1998 R2 Pick 58,5 Years,1998 R2 Pick 58,"May 29, 1976",USA,Michigan,5 Years,Maceo Baston,1766
"6'11"" (2.11m)",290lb (132kg),China,Beijing,"November 20, 1975",Undrafted,4 Years,Undrafted,"November 20, 1975",China,Beijing,4 Years,Mengke Bateer,2370
"6'4"" (1.93m)",210lb (95kg),USA,Kentucky State,"May 31, 1956",1978 R3 Pick 47,4 Years,1978 R3 Pick 47,"May 31, 1956",USA,Kentucky State,4 Years,Billyray Bates,76121
"6'8"" (2.03m)",170lb (77kg),USA,Eastern Michigan,20 years,"January 28, 2004",2023 R2 Pick 49,1 Year,2023 R2 Pick 49,"January 28, 2004",USA,Eastern Michigan,1 Year,Emoni Bates,1641734
"6'8"" (2.03m)",229lb (104kg),USA,Ohio State,28 years,"January 23, 1996",2018 R2 Pick 48,7 Years,2018 R2 Pick 48,"January 23, 1996",USA,Ohio State,7 Years,Keita Bates-Diop,1628966
"6'10"" (2.08m)",268lb (122kg),Uruguay,Trouville,"September 2, 1983",Undrafted,3 Years,Undrafted,"September 2, 1983",Uruguay,Trouville,3 Years,Esteban Batista,101212
--,--,USA,Arizona State,"November 21, 1977",Undrafted,2 Years,Undrafted,"November 21, 1977",USA,Arizona State,2 Years,Mike Batiste,2471
"6'11"" (2.11m)",240lb (109kg),USA,Texas Tech,"February 11, 1976",1997 R1 Pick 5,15 Years,1997 R1 Pick 5,"February 11, 1976",USA,Texas Tech,15 Years,Tony Battie,1499
"6'8"" (2.03m)",220lb (100kg),USA,Duke,"September 9, 1978",2001 R1 Pick 6,13 Years,2001 R1 Pick 6,"September 9, 1978",USA,Duke,13 Years,Shane Battier,2203
"6'7"" (2.01m)",220lb (100kg),USA,Ohio State,23 years,"May 10, 2001",Undrafted,Rookie,Undrafted,"May 10, 2001",USA,Ohio State,Rookie,Jamison Battle,1642419
"6'2"" (1.88m)",175lb (79kg),USA,Rutgers,"November 9, 1962",1985 R4 Pick 84,10 Years,1985 R4 Pick 84,"November 9, 1962",USA,Rutgers,10 Years,John Battle,174
"6'6"" (1.98m)",210lb (95kg),USA,Illinois,"October 10, 1964",1989 R1 Pick 27,4 Years,1989 R1 Pick 27,"October 10, 1964",USA,Illinois,4 Years,Kenny Battle,76123
"6'10"" (2.08m)",240lb (109kg),USA,Notre Dame,"March 26, 1956",1978 R3 Pick 62,2 Years,1978 R3 Pick 62,"March 26, 1956",USA,Notre Dame,2 Years,Dave Batton,76124
"6'8"" (2.03m)",230lb (104kg),France,Le Mans,35 years,"December 14, 1988",2008 R1 Pick 25,16 Years,2008 R1 Pick 25,"December 14, 1988",France,Le Mans,16 Years,Nicolas Batum,201587
"6'5"" (1.96m)",200lb (91kg),USA,Temple,"June 17, 1946",1969 R2 Pick 23,2 Years,1969 R2 Pick 23,"June 17, 1946",USA,Temple,2 Years,Johnny Baum,76125
"5'10"" (1.78m)",170lb (77kg),USA,Ohio,"October 7, 1918",Undrafted,1 Year,Undrafted,"October 7, 1918",USA,Ohio,1 Year,Frankie Baumholtz,76126
"6'8"" (2.03m)",260lb (118kg),USA,Maryland,"January 27, 1979",2002 R2 Pick 43,4 Years,2002 R2 Pick 43,"January 27, 1979",USA,Maryland,4 Years,Lonny Baxter,2437
"6'3"" (1.91m)",200lb (91kg),USA,Arizona,"August 20, 1988",2008 R1 Pick 11,12 Years,2008 R1 Pick 11,"August 20, 1988",USA,Arizona,12 Years,Jerryd Bayless,201573
"6'5"" (1.96m)",225lb (102kg),USA,Seattle,"September 16, 1934",1958 R1 Pick 1,14 Years,1958 R1 Pick 1,"September 16, 1934",USA,Seattle,14 Years,Elgin Baylor,76127
"6'10"" (2.08m)",260lb (118kg),Australia,Washington State,"December 9, 1986",Undrafted,10 Years,Undrafted,"December 9, 1986",Australia,Washington State,10 Years,Aron Baynes,203382
"6'2"" (1.88m)",168lb (76kg),Russia,Tofas S.K.,"March 15, 1965",Undrafted,1 Year,Undrafted,"March 15, 1965",Russia,Tofas S.K.,1 Year,Sergei Bazarevich,76128
"6'4"" (1.93m)",195lb (88kg),USA,Old Dominion,"July 1, 1989",Undrafted,11 Years,Undrafted,"July 1, 1989",USA,Old Dominion,11 Years,Kent Bazemore,203145
"6'9"" (2.06m)",216lb (98kg),USA,Princeton HS (OH),"June 12, 2000",2019 R1 Pick 23,6 Years,2019 R1 Pick 23,"June 12, 2000",USA,Princeton HS (OH),6 Years,Darius Bazley,1629647
"6'3"" (1.91m)",200lb (91kg),USA,West Virginia,"January 25, 1929",1950,1 Year,1950,"January 25, 1929",USA,West Virginia,1 Year,Ed Beach,76129
"6'4"" (1.93m)",207lb (94kg),USA,Florida,31 years,"June 28, 1993",2012 R1 Pick 3,12 Years,2012 R1 Pick 3,"June 28, 1993",USA,Florida,12 Years,Bradley Beal,203078
"6'3"" (1.91m)",185lb (84kg),USA,Louisville,"May 4, 1947",1969 R1 Pick 10,9 Years,1969 R1 Pick 10,"May 4, 1947",USA,Louisville,9 Years,Butch Beard,76130
"5'10"" (1.78m)",175lb (79kg),USA,Kentucky,"December 2, 1927",1949,2 Years,1949,"December 2, 1927",USA,Kentucky,2 Years,Ralph Beard,76131
"6'9"" (2.06m)",237lb (108kg),USA,North Dakota,"May 17, 1980",2003 R2 Pick 33,2 Years,2003 R2 Pick 33,"May 17, 1980",USA,North Dakota,2 Years,Jerome Beasley,2602
"6'9"" (2.06m)",235lb (107kg),USA,Kansas State,"January 9, 1989",2008 R1 Pick 2,12 Years,2008 R1 Pick 2,"January 9, 1989",USA,Kansas State,12 Years,Michael Beasley,201563
"6'9"" (2.06m)",225lb (102kg),USA,Prairie View A&M,"October 25, 1939",1962 R1 Pick 3,8 Years,1962 R1 Pick 3,"October 25, 1939",USA,Prairie View A&M,8 Years,Zelmo Beaty,76133
"6'2"" (1.88m)",185lb (84kg),France,Cholet,"February 24, 1988",2009 R1 Pick 25,5 Years,2009 R1 Pick 25,"February 24, 1988",France,Cholet,5 Years,Rodrigue Beaubois,201958
"6'7"" (2.01m)",199lb (90kg),USA,NBA G League Ignite,24 years,"October 12, 2000",2022 R1 Pick 24,2 Years,2022 R1 Pick 24,"October 12, 2000",USA,NBA G League Ignite,2 Years,MarJon Beauchamp,1630699
